munic|nome_municipio|sigla_uf|lavoura_perm|lavoura_temp|lavoura_temp_desc|pastagens_naturais|pastagens_plant|matas_f_nat|matas_flor_art|terras_prod|terras_inap
2415008|Vila Flor|RN|187,8|1255|191,7|622|371|821,6|-|62|182,5
2500106|Água Branca|PB|112,1|2733,6|1300,6|5367,2|437,6|2214,1|49|2068,8|648,9
2500205|Aguiar|PB|24,7|1749,4|516|7220,9|164,5|8874,1|2|885|690,6
2500304|Alagoa Grande|PB|598,8|4780,4|2320,2|8539,5|3830,3|2810,3|92,5|2212|769,5
2500403|Alagoa Nova|PB|4216|2794,9|1062,4|1934,5|864,5|572,7|20,5|1036|584,9
2500502|Alagoinha|PB|423,1|1814,5|518|1759,7|3049,1|767|28,2|293,5|226,7
2500601|Alhandra|PB|1449,2|2780,5|1100,9|1068,6|351,4|607,2|3225,8|651,1|1103,7
2500700|Săo Joăo do Rio do Peixe|PB|66,4|3943,8|2568,5|21466,7|219,5|2630,1|14,5|3862,6|1546,7
2500809|Araçagi|PB|718,5|3810,8|1118|6671,1|1771,3|786,9|23,4|1948,4|799,7
2500908|Arara|PB|107,8|1496,4|57,6|1654,8|69,9|99,8|22,4|79,1|189,4
2501005|Araruna|PB|99,2|5229,1|737,3|7664|3827,8|1447,9|35,3|1222,9|1951,7
2501104|Areia|PB|2338,6|3573,8|1804,6|7398,7|4342,4|2059,2|135,9|3297|923,7
2501203|Areial|PB|39,9|1725|307,7|692,8|35,6|74,5|2|123,5|307,9
2501302|Aroeiras|PB|77,4|7137,1|742,8|24521,2|814,1|3965,7|54,7|1143,1|1821,4
2501401|Baía da Traiçăo|PB|330,1|353,9|5,7|30,5|-|1,9|-|20,9|35,1
2501500|Bananeiras|PB|2825,4|3605,3|1054,6|7045,8|4341,5|834,9|102,7|1564,8|1265,8
2501609|Barra de Santa Rosa|PB|3880,3|8257|4803,3|27167,7|652|7162,5|120,6|12542,5|3796,6
2501708|Barra de Săo Miguel|PB|118,1|926,3|486,7|26519,3|77,5|13797|365|392|1280,9
2501807|Bayeux|PB|55,5|62,9|9|6|71|328,5|-|23,4|59,4
2501906|Belém|PB|396,2|997,8|365,6|2983,4|684,5|514,6|13,4|167,3|307,4
2502003|Belém do Brejo do Cruz|PB|2,5|1459,4|2810,6|35790,3|20|2807,8|-|4469,8|5747,1
2502102|Boa Ventura|PB|226|2254,8|747,6|5141,7|993,1|6119,7|103|2123,1|958,1
2502201|Bom Jesus|PB|13,2|184,5|66,2|1483,2|123,7|234,6|15,7|525,9|110,6
2502300|Bom Sucesso|PB|22,7|2804,8|1459,7|7074,3|430,2|217,5|-|1471,8|1022,9
2502409|Bonito de Santa Fé|PB|143,8|2422,2|3075,2|4032,9|2833,3|1237|32,5|4733,9|442,1
2502508|Boqueirăo|PB|463|9055,5|1040,3|44170,9|1585,1|33652,5|68,8|1461,5|2460
2502607|Igaracy|PB|11,5|731,2|794,9|3882,5|487,5|4438|3|841,2|443,5
2502706|Borborema|PB|683,3|84,9|74,7|735,1|114,4|124,3|22,7|99,9|111,7
2502805|Brejo do Cruz|PB|58,4|2411,7|2977,1|34400,6|647,3|549|6,4|6902,2|5924,1
2502904|Brejo dos Santos|PB|50,3|1512,5|901,4|4936,5|1|562,1|-|806,6|553,5
2503001|Caaporă|PB|373|11015,7|586,3|118,2|60,7|46,4|-|368,6|950,5
2503100|Cabaceiras|PB|37,3|1038,3|1243,5|17781,1|237,2|14958,3|323|4623,3|2244
2503209|Cabedelo|PB|5|-|-|10|-|180|-|50|18,1
2503308|Cachoeira dos Índios|PB|97,5|1637,6|1400,6|4821,3|1076|98|3|2854,8|796,1
2503407|Cacimba de Areia|PB|145,6|1104,3|544,9|5458,6|656|3398,1|0,5|2038,2|3286,4
2503506|Cacimba de Dentro|PB|210,1|5009|714,6|3442,6|426,8|399,8|5|524,3|874,2
2503605|Caiçara|PB|214,8|1570|377,8|5366,7|2556,8|191,2|37,2|135|350,3
2503704|Cajazeiras|PB|211,1|2168,2|4068,1|13525,8|358,8|1510,2|-|6244,5|1366,3
2503803|Caldas Brandăo|PB|39,2|638|179,1|1795,6|1359,8|141,2|10|107,4|176,7
2503902|Camalaú|PB|164,1|1002,3|482,7|14169,6|513,6|9256,7|370,1|494,9|2034,2
2504009|Campina Grande|PB|397|8481,9|2509,6|22660,9|2360,6|15339,8|543,2|5508,5|1842,1
2504108|Carrapateira|PB|8,4|310,9|338,6|986,3|353,3|380,3|-|712,5|122
2504207|Catingueira|PB|24|884,4|846,5|12053,6|34|5249,3|2|1436,2|3137,6
2504306|Catolé do Rocha|PB|132,9|4520,5|1923,9|18021,4|118,3|4409,5|-|4427,2|3895,2
2504405|Conceiçăo|PB|463|6412,2|11480,4|11222,7|2635,4|17765,1|93,9|15218|3209
2504504|Condado|PB|75|2112|2724,1|14912,1|29,8|202,5|1|3498,3|2192,4
2504603|Conde|PB|1104,5|1279,7|809,7|750,7|406,6|383,7|-|646,6|414,1
2504702|Congo|PB|47,8|894,7|974,6|8396,6|122,3|2444,3|133|10292,4|1289,5
2504801|Coremas|PB|445,5|1893,5|1128,7|10710,2|78,6|3430,5|28,7|2503,4|2704,6
2504900|Cruz do Espírito Santo|PB|103,2|7067,8|412,7|1623|162,4|431,9|3|1389,9|383,1
2505006|Cubati|PB|652,2|2589,1|450,7|4281,1|1|6393,1|49|4244,5|941,2
2505105|Cuité|PB|6045|12021|4397|26671,7|1326,4|7301,4|950,5|4522,8|5223,5
2505204|Cuitegi|PB|280,7|221,4|80,5|855,5|243,6|469,2|-|108,3|80,3
2505303|Curral Velho|PB|266|977,5|648,4|4357,9|1661,5|6447|8|2467,3|629
2505402|Desterro|PB|1722,9|3161,4|975,2|4772,6|232,7|3747,2|20,7|2913,5|2104,6
2505501|Vista Serrana|PB|6,6|468,3|637,8|2112,8|-|17,5|-|500,3|709,3
2505600|Diamante|PB|248,2|2580,9|4530,7|8311,3|2965,3|3478,5|24,2|7104,2|1144,7
2505709|Dona Inęs|PB|467,2|1206,7|539,3|1702,4|590,8|284,8|6,5|1058,5|203,4
2505808|Duas Estradas|PB|579,1|538,5|341,5|2104,5|1280,5|161,2|22,3|447,2|136,4
2505907|Emas|PB|44|1136,2|1077,4|9359,6|53|1746|15|2166,3|2060
2506004|Esperança|PB|857,7|3957,9|889,2|3050,6|361|867,2|37|2383|1966,5
2506103|Fagundes|PB|306,3|1829,6|257|4609,4|818,8|964,4|13,6|251|666,1
2506202|Frei Martinho|PB|312,7|1072,8|1530,1|9831,1|190,1|141,2|210|3875,4|1464
2506301|Guarabira|PB|627,7|1587|593,7|3957,9|2429,4|357,5|11,4|765,1|398
2506400|Gurinhém|PB|91,6|4080|1919,2|13596,2|5623,6|1077,5|69,5|767,7|1150,6
2506509|Gurjăo|PB|76,2|2836,9|483,4|23607,1|529,8|5638|176|2256,9|1145,6
2506608|Ibiara|PB|1297,1|2906,1|2201,8|6999,8|838,1|2032,9|-|6678,7|1084,5
2506707|Imaculada|PB|466,2|4220,6|2251|4641,2|2393,6|6553,5|16,6|3102,2|2160,8
2506806|Ingá|PB|106,4|2044,2|687,2|13829,6|2671,1|1884|17,5|928,9|776,7
2506905|Itabaiana|PB|93,7|3970,6|1166,8|10006,3|2739,9|342,7|23,8|110,9|364,5
2507002|Itaporanga|PB|405|4604,8|3314,7|13458,5|3224,3|15259,5|134,1|4289,2|2684,5
2507101|Itapororoca|PB|390,8|4535,3|426,1|1675,3|1100,2|861|23,9|446,4|434,7
2507200|Itatuba|PB|142,9|3573,7|1236,1|13041,3|4459,9|1839,5|55,5|454,8|815,5
2507309|Jacaraú|PB|1597,5|4880|2417,8|6886,1|4721,7|1359,7|47,6|2465,7|906,1
2507408|Jericó|PB|24,3|3065,9|2282,9|8194|371,1|398,4|0,6|2434|2279,6
2507507|Joăo Pessoa|PB|710|418,9|97,7|980,9|166,5|312,8|-|158,5|352,3
2507606|Juarez Távora|PB|38,9|1309,4|500,8|4774|250,9|421,5|-|79,1|131,4
2507705|Juazeirinho|PB|204,7|6406,4|845,4|13462|88|11434,6|204,4|2670,3|2964,8
2507804|Junco do Seridó|PB|536,3|1395,7|782,9|5423,1|46,3|2903,6|3|1551,8|1230,8
2507903|Juripiranga|PB|22|4977|670|1240,3|416,8|313,1|-|195,6|197,3
2508000|Juru|PB|44,5|3928,7|390,6|7249,4|1732,7|6478,3|36|1221,4|1245,6
2508109|Lagoa|PB|42,8|3216,7|1661|5234,1|58,2|1018,1|11|2852,7|1242,4
2508208|Lagoa de Dentro|PB|443,1|806,9|313,3|1659,3|2136,7|190|47,4|108,6|219,9
2508307|Lagoa Seca|PB|1468,4|2611,8|288,7|1902,6|592,8|453,9|10,9|633,7|562
2508406|Lastro|PB|115,3|825,9|640,8|4259,4|40|1626,5|9,1|789,3|834,9
2508505|Livramento|PB|24,5|6354|1887|11029,9|70|4161,5|8,5|2115|1424,6
2508604|Lucena|PB|2254,9|506,2|291,1|121,8|2|365|5|195,9|198,7
2508703|Măe d'Água|PB|423,9|1541|1753,3|1450,9|419|5564,3|1,3|3984,1|2461,4
2508802|Malta|PB|8,5|1161,5|1250,5|9101,5|-|1693,5|22|2503,5|896,4
2508901|Mamanguape|PB|862|11987,3|3892,3|8268,3|6244,5|4466|61,2|3871,6|2083,1
2509008|Manaíra|PB|30,2|4541,4|3409,5|2797,1|2659,4|3207,7|22,5|3313,4|853,5
2509107|Mari|PB|148,8|4482,6|1176,8|5149,1|2307,8|542,6|25,8|452,5|532,6
2509206|Massaranduba|PB|643,9|1579,5|319,8|8220,3|2976|2220,4|2,1|1044,2|794,7
2509305|Mataraca|PB|156,5|1970,8|534,2|463,5|61|2120|-|977,5|101,4
2509404|Mogeiro|PB|93|3945,5|1720,3|8282,6|3475,4|1287,9|13,1|565,8|819,9
2509503|Montadas|PB|89,2|1296,7|210,3|411,7|37,2|65,8|1,9|7,7|153,7
2509602|Monte Horebe|PB|23|656,9|606,4|2370,8|194,4|588,1|-|33,9|334,7
2509701|Monteiro|PB|381,9|12212,9|3583,8|28323,3|10813,2|13833|248,5|3071,6|5016,6
2509800|Mulungu|PB|146,6|2043,7|555,5|8178,8|4351,2|368,1|27,4|429,7|479,2
2509909|Natuba|PB|1432,4|1288,3|437,1|9368,9|1201,6|678,8|38|669,9|805,9
2510006|Nazarezinho|PB|84,1|1202,2|1496,4|6966,2|302,4|2199|29,3|1550,2|855,3
2510105|Nova Floresta|PB|1223,9|428,9|92,7|1001,8|68,7|79,5|0,9|566,8|217,7
2510204|Nova Olinda|PB|57,7|1894,9|693,5|2264,8|221,5|1232,1|17|884,8|433
2510303|Nova Palmeira|PB|145,7|2241,6|713,8|10693,1|197,5|1527,6|84,8|1116,7|2111,2
2510402|Olho d'Água|PB|38,7|4238,3|617,5|10520,2|458|14932,7|2,5|5001,2|3191,1
2510501|Olivedos|PB|2688|3316,3|958,5|16810,1|19,3|558|88,5|2568,4|1288,4
2510600|Ouro Velho|PB|4|1520,4|614,6|7793,9|3459,2|15,5|-|780|801,9
2510709|Passagem|PB|336,4|797,9|2435,7|7943,8|278|5165,8|40|2915,8|1596,8
2510808|Patos|PB|473,7|3601,7|1273,3|15824,5|1343,6|18821,6|265|2656,1|4753,1
2510907|Paulista|PB|316,4|2275,3|781,3|20232,3|329,7|5625,3|236,5|5603,7|7465,7
2511004|Pedra Branca|PB|37|1439,9|739,5|2817,2|26|843|-|255,5|243,9
2511103|Pedra Lavrada|PB|191,2|4714,7|2911,2|10208,1|104,9|3595,9|205|2437,3|1458,1
2511202|Pedras de Fogo|PB|298,4|13139,3|6548,7|2146,2|319,5|1143,3|36,4|2578,7|1366,7
2511301|Piancó|PB|42,3|4164|1111,7|25275,9|2329,7|10646,1|64|1647,7|3381,6
2511400|Picuí|PB|4211,1|7171,3|2972,9|22280,2|1212,9|1205,5|466,4|1905,1|4452,2
2511509|Pilar|PB|103|6050,2|787,4|7227,7|5004,8|404,9|1|696,3|722,1
2511608|Pilőes|PB|952,1|865|562,6|805|282,4|241,3|44,9|916,2|247,5
2511707|Pilőezinhos|PB|1272,5|485,7|180,2|779,7|246|544,5|18,9|498,6|188,1
2511806|Pirpirituba|PB|867,4|442,2|183,4|1197|2575,2|219,3|6,9|256,8|158,2
2511905|Pitimbu|PB|1787,2|1643,7|408,4|142|102,5|86,4|-|895,3|406,4
2512002|Pocinhos|PB|7508,2|6468,6|1475,7|17434,8|245,4|13842,9|268,9|1811,1|2816,9
2512101|Pombal|PB|690,9|8025,8|6325,4|51963,7|844,5|9684|-|26274,3|10031,6
2512200|Prata|PB|7|1189,1|251|11670,4|2610,5|5|50|442,3|948,2
2512309|Princesa Isabel|PB|357,5|7645,3|2956,1|2545,5|4359,7|7750,6|172,2|2274,9|1051,3
2512408|Puxinană|PB|84,4|2182|396|1054,3|234,7|41,8|1,3|344,3|405,3
2512507|Queimadas|PB|35,1|8316,9|792,7|14375,3|1075|3436|18,7|1218,4|1377,1
2512606|Quixabá|PB|662,5|499,2|35|6376,5|-|3747,5|1|2272,5|1354,8
2512705|Remígio|PB|1333,7|2813,7|1339,9|9640|791,1|1402,6|14,5|3993,6|2621,3
2512804|Riacho dos Cavalos|PB|31,4|2817,3|255,5|17192|108,3|1152|6|4056,8|2812,7
2512903|Rio Tinto|PB|404,5|7463,6|1178,9|480,4|284,5|2195,2|-|484,7|728
2513000|Salgadinho|PB|676,4|1378,7|253|4379,8|127,5|4123,6|25|1002,5|473,5
2513109|Salgado de Săo Félix|PB|187,6|1790,1|540,7|7154|2117,2|2068,7|80|651,6|412,2
2513208|Santa Cruz|PB|40,9|1894,2|2788,3|9164|379,9|1896,2|55,1|1893,1|1737,8
2513307|Santa Helena|PB|48,5|1699,7|820,3|9771,5|16,8|863,2|-|1692,9|534,5
2513406|Santa Luzia|PB|1328,3|1407,6|2121,2|12655,2|91|4551,5|585|4847,9|5744,3
2513505|Santana de Mangueira|PB|276,6|3058,5|5170,9|3457,8|4546,7|10108,3|113|4576|1559,4
2513604|Santana dos Garrotes|PB|206,5|2786,2|1011,5|6586,8|572,8|8607,2|36,7|3647,2|1530,4
2513703|Santa Rita|PB|1000,3|14140,7|2307,4|427|65,5|2621,9|-|1457,2|979
2513802|Santa Teresinha|PB|1413|2425,9|995,5|12874,6|824,5|12845,6|108,7|3184,4|2355,1
2513901|Săo Bento|PB|119|1207,1|2927,8|6444,8|50|2490|-|2440|2354,5
2514008|Săo Joăo do Cariri|PB|53,8|5430,6|2304,3|42940,1|2261|25996,1|907,6|3618,9|3279,6
2514107|Săo Joăo do Tigre|PB|6,3|2363,2|1298,9|27713,9|1215,6|5803,6|23|2400|4372,7
2514206|Săo José da Lagoa Tapada|PB|68,1|937|3045,9|8099,3|77,7|1124,2|-|3008,3|1307,3
2514305|Săo José de Caiana|PB|22|2199,4|2505,6|1793,7|1832|5615,7|107|3337,7|942,8
2514404|Săo José de Espinharas|PB|166,2|4053,5|1072,3|35623,3|645,5|15824,4|26,5|3378,5|6527,4
2514503|Săo José de Piranhas|PB|239|2950,6|2419,5|8488,4|1589,2|3056,9|46,7|8058,2|1599,1
2514602|Săo José do Bonfim|PB|196,7|907,5|299|4844,7|81|1740,5|-|1994,2|655,4
2514701|Săo José do Sabugi|PB|2171,9|709,8|3234,7|7565,2|108,5|2592|0,5|3388,6|1105,4
2514800|Săo José dos Cordeiros|PB|11,6|5358|1794,4|13695,8|136,3|15289,6|161|5317,7|4186,7
2514909|Săo Mamede|PB|614,9|2286,7|3574,5|29807,3|132|13432,1|1|5126,9|3443,3
2515005|Săo Miguel de Taipu|PB|45,3|772,2|102,6|3717,2|17,5|185|22|45,6|94,4
2515104|Săo Sebastiăo de Lagoa de Roça|PB|135,4|1971,1|75,5|555,7|460,4|289,5|22,2|174,2|297,8
2515203|Săo Sebastiăo do Umbuzeiro|PB|12|2634,7|151,5|25795,2|216|14315,2|-|9174,5|832,4
2515302|Sapé|PB|356,9|8362,7|1065,9|5603,7|3195,4|466,4|1,3|1399,9|1789,2
2515401|Săo Vicente do Seridó|PB|581,4|3294,2|138|3598,6|2,5|6709,6|20|781,4|670,1
2515500|Serra Branca|PB|161,7|5903,1|2544|36828|1260,5|9333,5|470|4859|3873,7
2515609|Serra da Raiz|PB|190,5|396,9|32,5|1813,5|259,5|270,9|43,4|997,4|171
2515708|Serra Grande|PB|6,5|651,4|399,5|1556,2|376,4|2002,8|-|533,1|123,7
2515807|Serra Redonda|PB|411,5|931|664,8|2733,4|964,9|196,4|6,3|427,7|302,2
2515906|Serraria|PB|935|1546,8|230,3|2813,4|2081,6|933,2|106,6|738|410,5
2516003|Solânea|PB|1477,8|9292,5|1303,4|11162|1928|3023,1|726,1|2251,3|1387,4
2516102|Soledade|PB|30,5|2160,4|1260|14663,2|310,8|25662,9|76|4374,5|2556
2516201|Sousa|PB|1727,6|7460,7|6798,4|50933|479,6|3194,2|67,4|6994,3|5200,2
2516300|Sumé|PB|137,2|5071,2|2642,2|32759,5|2872|11267,9|94|10826,4|5166,3
2516409|Tacima|PB|169,9|3345,1|1606,1|9308,4|2353,6|695|15,5|1195,4|443,6
2516508|Taperoá|PB|64|8394,5|3689,7|27367,8|455,3|9342|45,6|6009,9|4470,6
2516607|Tavares|PB|48,5|6898,3|1168|1782,4|923,1|1366,2|16,1|1352,7|1519,9
2516706|Teixeira|PB|1248,9|2959,7|765,2|1639,9|108,5|6110,3|47,2|2023,5|1535
2516805|Triunfo|PB|102,3|2850,1|2435,2|8755|143,7|397,8|-|3073,7|941,8
2516904|Uiraúna|PB|168,4|2957,3|4074,8|12435,2|208|1598,4|6,1|4174,5|865
2517001|Umbuzeiro|PB|166,3|4367,8|667,6|12348,9|312,1|5004,2|55,4|394,3|425,8
2517100|Várzea|PB|242,4|527,5|720,1|10951,7|47,6|5812,3|2,3|552,2|711,3
2600054|Abreu e Lima|PE|883,9|960,4|206,2|193|16|384,5|3|137|58,2
2600104|Afogados da Ingazeira|PE|528,7|7041,8|1194,8|6562,2|1967,9|8160,5|10,5|3600,5|1278,4
2600203|Afrânio|PE|32,4|9580,3|496,4|2920,4|14903,7|26417,4|13,6|1599,2|1067
2600302|Agrestina|PE|130,8|1095,5|171|7036,9|1934,3|609,6|-|382,5|1197,3
2600401|Água Preta|PE|599,9|18036,7|2035|3136,9|4498,3|3134,5|-|4647,5|2208,4
2600500|Águas Belas|PE|495,7|11026,6|829,4|23275,2|17124,5|7349,7|67,6|2661,5|3008
2600609|Alagoinha|PE|202,6|5143,1|791,4|2676,8|2327,5|2196,1|100,2|1465,9|803,5
2600708|Aliança|PE|369,2|16710,9|1281,4|707,3|306,8|621,5|-|1662,5|2545,2
2600807|Altinho|PE|665|5348,7|718,2|25264,8|1106,9|1563,3|18,7|971,4|992,2
2600906|Amaraji|PE|2025,7|7806,3|300,7|3676,5|328,5|1596,3|5|2317,2|884,3
2601003|Angelim|PE|433,8|816,2|132,6|5073|2069,3|547,2|-|55,4|284,9
2601102|Araripina|PE|319,2|25629,2|10253,5|11484,2|5177,2|18303,2|15,9|23188,4|3389,6
2601201|Arcoverde|PE|37|3344|686,1|8506,3|4530|8127,2|388,3|3124,4|786,5
2601300|Barra de Guabiraba|PE|464,7|767|34,3|6987,2|1722|130,5|54|96,1|288,2
2601409|Barreiros|PE|1270,3|12206,3|2795|1680,5|902,5|1261,4|-|1025,2|1575,2
2601508|Belém de Maria|PE|1006,6|1350,3|234,6|676,8|433,7|150,9|13,2|911,2|290,8
2601607|Belém do Săo Francisco|PE|343,4|5598,3|1834|8122,6|436,4|26908,7|6,5|6971,6|5527,3
2601706|Belo Jardim|PE|1883,5|3344,2|1273,7|9449,5|5669,8|5971|8,4|1935,3|1514,7
2601805|Betânia|PE|430,7|10126,6|2667,7|29734,1|9125,4|33579,3|-|3473|6030,4
2601904|Bezerros|PE|1597,5|4342,4|819,6|16917,1|3984,5|1182,4|36,3|1512,6|1372,5
2602001|Bodocó|PE|111,5|7859,6|5083|15966,8|23860,1|14403|141,4|4091|1687,4
2602100|Bom Conselho|PE|1903,1|10056,3|913|24826,9|26246,9|2278,1|15,5|828,3|703,3
2602209|Bom Jardim|PE|1465,8|1994,8|418,4|4362,2|1149,2|456,7|23,9|746,7|969,9
2602308|Bonito|PE|1463,7|3521,7|745,9|5701|3262,3|1499,7|7,5|1680|1144,2
2602407|Brejăo|PE|1530,2|874,2|265,3|6542,8|2906,5|430,5|1|88,4|144
2602506|Brejinho|PE|608|1946,9|213,1|2043,4|281,2|1456,4|-|1820,7|594,4
2602605|Brejo da Madre de Deus|PE|1248,6|5203,3|1551,2|15159,7|1191,8|4432,2|57,1|3355,9|2296,1
2602704|Buenos Aires|PE|937,3|4949,4|316,1|251|66,9|73,9|2|369|292,2
2602803|Buíque|PE|1579,7|14611,1|2241,2|20102,2|25918|12248,9|5,5|3648,2|1099,1
2602902|Cabo de Santo Agostinho|PE|782,2|11821,7|816,4|510,1|130,3|510,2|-|1245,4|801,1
2603009|Cabrobó|PE|202,2|4942,1|4504,5|8913|1756,5|19323,9|13|3759,1|3082,2
2603108|Cachoeirinha|PE|10,9|4815,6|363|10557|295,1|1250,3|148,8|24,9|206,9
2603207|Caetés|PE|22,9|9466,1|674,1|3712,8|6196,1|1496,8|-|610,6|460,5
2603306|Calçado|PE|61,8|5187,4|125,1|2299,6|1154,6|267,9|-|150,8|207,7
2603405|Calumbi|PE|57,8|2280,4|534,5|865,8|905,4|4318,4|57,9|946,6|201,2
2603454|Camaragibe|PE|36,3|115,9|1,5|16,1|74|20,8|-|12|105,6
2603504|Camocim de Săo Félix|PE|289|538,8|95,3|929,9|1950,8|54,2|5,5|126,8|346,1
2603603|Camutanga|PE|512,5|695,6|60|392,5|17,1|114,1|51,2|95,2|140,1
2603702|Canhotinho|PE|1170,1|3672,1|297,5|12634,4|8785,2|1330,9|-|450,1|604,2
2603801|Capoeiras|PE|31,2|9631,1|1260,1|4910,1|7224,3|1817,3|38,3|1372,3|1626,1
2603900|Carnaíba|PE|475,1|7681,9|1335,7|4315,8|1461,3|4684,7|5,5|3084,6|1247
2603926|Carnaubeira da Penha|PE|848,4|8289,1|2871,5|8518,3|1247,1|11197,9|-|4881,2|3870,2
2604007|Carpina|PE|121,9|2311,2|44|711,6|2771,1|13,7|1,3|64,2|622,6
2604106|Caruaru|PE|1605,7|7034,7|983,8|24936,4|3834,6|2988,4|53,9|3935,1|2318
2604205|Catende|PE|234,9|4661,7|2541,2|1039,4|601,9|1418|6|3911,1|538,8
2604304|Cedro|PE|9,4|5717,9|255,1|1325,6|352,1|5113,9|5|421,1|740,9
2604403|Chă de Alegria|PE|28,6|3261,6|329,3|57,6|7,4|-|-|129,3|144,1
2604502|Chă Grande|PE|767,1|1600,3|587|1616,6|1021,2|174,8|16,8|920,9|496,6
2604601|Condado|PE|190,1|4393,4|145,8|317|358,7|261|0,5|116|361,3
2604700|Correntes|PE|460,9|2216,6|310,6|16929,8|7444,6|799,2|-|155,4|527,6
2604809|Cortęs|PE|459,5|6523|284,2|360,5|121,5|327|9|479,7|489,2
2604908|Cumaru|PE|152,8|5457,9|463,3|18128,3|763,2|704,1|15,1|1215,2|659,3
2605004|Cupira|PE|154,3|1777,7|182,4|4091|2288|26,8|-|403,9|181,1
2605103|Custódia|PE|325|11771,9|2489,6|21684,2|13534,3|24399,8|58|6118,1|2670,1
2605152|Dormentes|PE|26|12274,6|1239,3|6063,9|24272,6|34901,2|71,8|5026,1|1532,9
2605202|Escada|PE|931,3|20441,9|1765,6|2229,7|250,4|1159,4|2,5|1471,3|1490,7
2605301|Exu|PE|424,7|9757,1|8311,6|19785,8|25141,1|13485,4|861,8|13774,4|1859,2
2605400|Feira Nova|PE|327,4|2363,2|530,7|2250,5|1202,6|62,6|3|289,4|485,2
2605459|Fernando de Noronha|PE|0,1|0,1|-|3,7|13,1|-|-|-|-
2605509|Ferreiros|PE|192,7|4551,7|440,5|686,6|321,5|90,7|-|232,6|240,3
2605608|Flores|PE|764|10900,2|2295|9211,9|3202,7|14830,3|12,2|9218,5|2565,5
2605707|Floresta|PE|186,7|11442|3011,7|118101,8|3501,8|8612,2|15|20789,7|21875,8
2605806|Frei Miguelinho|PE|60,1|2403,4|4,6|9235,8|266,4|150,2|0,5|63,1|46,4
2605905|Gameleira|PE|454,6|14990,3|275,4|2155,3|865,8|2271,4|-|2144,7|1343,9
2606002|Garanhuns|PE|1996,4|4118,9|850|9099,7|16879,4|1107,9|-|835,3|543,4
2606101|Glória do Goitá|PE|2123,3|7397,7|493,3|4548,9|2368,3|476,6|315|1239,8|943,9
2606200|Goiana|PE|1993|18452|858,3|2133,1|81,4|5062,3|1512|1504,1|6563,5
2606309|Granito|PE|2,5|1677,1|1445,6|8591,4|15754,9|14383,4|-|2404,2|565,8
2606408|Gravatá|PE|1019,9|5873,5|861,3|18595,7|5042|3982,4|122|2568,7|1611,9
2606507|Iati|PE|93,6|5619,1|942,1|20217,7|6604,1|4691,7|718|3782,8|1183,4
2606606|Ibimirim|PE|1541,2|6107,9|4624,7|10161,2|951,2|50583,2|825,1|5779,2|5024,6
2606705|Ibirajuba|PE|61,8|3338,4|60,2|9521,8|66|2131,3|41,9|209,2|898,4
2606804|Igarassu|PE|2868,3|10711,1|229,9|659,2|226,9|6552,1|-|595,4|1625,2
2606903|Iguaraci|PE|280,1|6363,3|1017,7|9007,2|7162,2|25501,6|353,3|2022,7|1958,3
2607000|Inajá|PE|163,6|12663,6|4917,3|17999,4|3586,1|22249,3|1744,9|15756,9|2164,6
2607109|Ingazeira|PE|15|2718,4|926,2|3930|3005,9|8653,5|119|695,1|1043,2
2607208|Ipojuca|PE|1064,6|20106,8|1109,4|971,3|98,8|2633,4|-|756,8|7118,9
2607307|Ipubi|PE|553,1|8124,5|2264,8|9113,1|3360,2|10391,8|-|5424,6|614,2
2607406|Itacuruba|PE|13,7|714,8|293|5580|129|209|-|782,5|534,5
2607505|Itaíba|PE|310,8|14169,4|1894|30550,1|27458,5|8194,2|71,3|1777,6|2076,3
2607604|Ilha de Itamaracá|PE|443,3|89,5|-|80|0,6|549|-|767,4|341,7
2607653|Itambé|PE|208,8|17591,9|2803,5|926,4|1303|1183,2|35|1132,6|1774,8
2607703|Itapetim|PE|466|6809,4|1793,1|11497,1|1486|8707,2|15,2|2802,2|2358,8
2607752|Itapissuma|PE|89,8|102,1|-|9|-|0,5|-|26,2|2
2607802|Itaquitinga|PE|279|9552,8|478,9|963,3|144,5|1778,7|282,6|134|696,2
2607901|Jaboatăo dos Guararapes|PE|459,9|5566,2|387,7|763|14,9|438,2|-|658,9|831,7
2608008|Jataúba|PE|83,3|5246,9|2611,3|22127,9|3187,2|11142,2|157,7|2691,5|3561,3
2608107|Joăo Alfredo|PE|199,9|3670,8|330,9|3061,5|2850,5|466,8|9,2|872,3|763,5
2608206|Joaquim Nabuco|PE|134,1|5692,4|120,2|279,6|137|246,1|-|902,9|807,9
2608255|Jucati|PE|80,3|3502,4|84,1|1522,6|2834,8|40,7|3,8|536,5|95,4
2608305|Jupi|PE|53|4303,2|302,9|2729|1474,4|199,1|41,1|325,3|288,1
2608404|Jurema|PE|1599,4|2975|141,7|1497,5|4347,7|378,8|-|468,2|204,4
2608453|Lagoa do Carro|PE|303,6|858|73,9|2426|646,8|60,2|11|317,3|105,2
2608503|Lagoa de Itaenga|PE|111,6|3071,7|138,3|544,7|188,2|14,8|9,9|217,4|197,3
2608602|Lagoa do Ouro|PE|176,3|3657,9|235,8|8180,4|3906,1|249,3|12|150,8|246,5
2608701|Lagoa dos Gatos|PE|2144,5|1748,9|312|1195,5|4417,6|2365,4|2|1162,5|436,4
2608800|Lajedo|PE|40,9|6428,8|142,8|4755,2|1387,9|382,7|-|353,5|188,9
